Atgur,    -821,      84,    -330,Endrulf,    -790,     147,    -338
Ingunn,    -840,     -20,    -348,Gultratren,    -890,      -5,    -266
Ingunn,    -840,     -20,    -348,Sotrenzur,    -722,      -2,    -366
Trer,    -632,     220,    -396,Egmur,    -637,     210,    -449
Trer,    -632,     220,    -396,Javrendei,    -573,     334,    -404
Javrendei,    -573,     334,    -404,Appen,    -572,     345,    -457
Appen,    -572,     345,    -457,Klir,    -518,     343,    -451
Klir,    -518,     343,    -451,Jorus,    -515,     397,    -489
Onga,    -981,     426,    -477,Osaumuni,    -945,     415,    -415
Onga,    -981,     426,    -477,Magiko,    -946,     358,    -479
Onga,    -981,     426,    -477,Krilmokenur,   -1011,     426,    -447
Osaumuni,    -945,     415,    -415,Oremmulf,    -930,     460,    -389
Osaumuni,    -945,     415,    -415,Larkugei,    -935,     415,    -435
Magiko,    -946,     358,    -479,Vullat,    -890,     417,    -501
Oremmulf,    -930,     460,    -389,Hurjafren,    -905,     520,    -391
Vullat,    -890,     417,    -501,Eram,    -478,     512,    -353
Vullat,    -890,     417,    -501,Loguttur,    -900,     417,    -471
Hrondedir,    -649,      41,    -373,Sotrenzur,    -722,      -2,    -366
Hrondedir,    -649,      41,    -373,Hrondmund,    -590,      88,    -418
Sotrenzur,    -722,      -2,    -366,Katugumur,    -735,     -74,    -324
Hrondmund,    -590,      88,    -418,Bundindus,    -597,     131,    -475
Bundindus,    -597,     131,    -475,Otraren,    -583,     176,    -515
Otraren,    -583,     176,    -515,Hedgiviter,    -525,     168,    -481
1-7KWU,    -463,      61,    2885,3-UCBF,    -438,     -43,    2928
1-7KWU,    -463,      61,    2885,H-HWQR,    -454,     119,    2808
3-UCBF,    -438,     -43,    2928,N-CREL,    -479,     -91,    2982
N-CREL,    -479,     -91,    2982,TM-0P2,    -436,       2,    3021
TM-0P2,    -436,       2,    3021,4OIV-X,    -389,     141,    3115
4OIV-X,    -389,     141,    3115,Y-JKJ8,    -382,     119,    3221
Y-JKJ8,    -382,     119,    3221,AFJ-NB,    -505,     133,    3209
AFJ-NB,    -505,     133,    3209,H-64KI,    -485,     105,    3299
H-64KI,    -485,     105,    3299,9I-SRF,    -454,      51,    3360
H-64KI,    -485,     105,    3299,9-IIBL,    -520,     213,    3296
9I-SRF,    -454,      51,    3360,YALR-F,    -361,     -55,    3405
9I-SRF,    -454,      51,    3360,68FT-6,    -399,      75,    3459
9-IIBL,    -520,     213,    3296,5GQ-S9,    -490,     311,    3351
9-IIBL,    -520,     213,    3296,68FT-6,    -399,      75,    3459
5GQ-S9,    -490,     311,    3351,D-L4H0,    -423,     320,    3384
YALR-F,    -361,     -55,    3405,IV-UNR,    -308,    -193,    3459
68FT-6,    -399,      75,    3459,IRE-98,    -440,      27,    3484
68FT-6,    -399,      75,    3459,HOHF-B,    -459,     171,    3442
68FT-6,    -399,      75,    3459,Y-6B0E,    -371,      46,    3502
IV-UNR,    -308,    -193,    3459,UD-VZW,    -219,    -209,    3585
IRE-98,    -440,      27,    3484,F-3H2P,    -363,     -75,    3551
IRE-98,    -440,      27,    3484,DY-40Z,    -459,      42,    3527
IRE-98,    -440,      27,    3484,N-7ECY,    -482,    -100,    3543
HOHF-B,    -459,     171,    3442,E7VE-V,    -485,     199,    3525
Y-6B0E,    -371,      46,    3502,F-3H2P,    -363,     -75,    3551
F-3H2P,    -363,     -75,    3551,6E-MOW,    -373,     -23,    3588
DY-40Z,    -459,      42,    3527,XWY-YM,    -475,      60,    3579
XWY-YM,    -475,      60,    3579,M-9V5D,    -473,      46,    3633
M-9V5D,    -473,      46,    3633,O2-39S,    -444,      51,    3643
M-9V5D,    -473,      46,    3633,M-VEJZ,    -448,     -29,    3696
O2-39S,    -444,      51,    3643,LJK-T0,    -377,      44,    3683
E7VE-V,    -485,     199,    3525,NUG-OF,    -414,     179,    3611
NUG-OF,    -414,     179,    3611,L6BY-P,    -445,     173,    3658
NUG-OF,    -414,     179,    3611,U3SQ-X,    -478,     235,    3640
L6BY-P,    -445,     173,    3658,U3SQ-X,    -478,     235,    3640
U3SQ-X,    -478,     235,    3640,01TG-J,    -512,     182,    3614
U3SQ-X,    -478,     235,    3640,A1BK-A,    -459,     403,    3599
01TG-J,    -512,     182,    3614,UK-SHL,    -487,      73,    3692
N-7ECY,    -482,    -100,    3543,4-MPSJ,    -433,    -132,    3572
4-MPSJ,    -433,    -132,    3572,TWJ-AW,    -477,    -258,    3570
TWJ-AW,    -477,    -258,    3570,PZMA-E,    -518,    -178,    3521
TWJ-AW,    -477,    -258,    3570,442-CS,    -485,    -369,    3650
442-CS,    -485,    -369,    3650,Z-N9IP,    -394,    -511,    3737
442-CS,    -485,    -369,    3650,9ZFH-Z,    -530,    -338,    3637
6E-MOW,    -373,     -23,    3588,GBT4-J,    -330,     -49,    3644
6E-MOW,    -373,     -23,    3588,GZ1-A1,    -413,    -114,    3646
GBT4-J,    -330,     -49,    3644,X-0CKQ,    -272,     -78,    3655
GBT4-J,    -330,     -49,    3644,4RS-L1,    -344,     -50,    3696
GZ1-A1,    -413,    -114,    3646,6B-GKA,    -352,    -148,    3703
GZ1-A1,    -413,    -114,    3646,LHGA-W,    -424,    -117,    3681
D-L4H0,    -423,     320,    3384,GU-9F4,    -409,     345,    3413
D-L4H0,    -423,     320,    3384,FG-1GH,    -388,     283,    3439
GU-9F4,    -409,     345,    3413,FG-1GH,    -388,     283,    3439
FG-1GH,    -388,     283,    3439,WFYM-0,    -323,     235,    3442
FG-1GH,    -388,     283,    3439,DDI-B7,    -196,     192,    3468
WFYM-0,    -323,     235,    3442,FR-B1H,    -248,     251,    3417
FR-B1H,    -248,     251,    3417,DDI-B7,    -196,     192,    3468
Pettinck,   -1846,     597,    -391,Du Annes,   -1908,     689,    -380
Pettinck,   -1846,     597,    -391,Adreland,   -1836,     541,    -341
Pettinck,   -1846,     597,    -391,Auberulle,   -1804,     581,    -454
Pettinck,   -1846,     597,    -391,Luminaire,   -1864,     372,    -305
Du Annes,   -1908,     689,    -380,Balle,   -1789,     754,    -394
Du Annes,   -1908,     689,    -380,Grinacanne,   -1951,     560,    -344
Du Annes,   -1908,     689,    -380,Metserel,   -1920,     687,    -426
Du Annes,   -1908,     689,    -380,Erme,   -1972,     582,    -304
Du Annes,   -1908,     689,    -380,Renyn,   -2023,     437,    -286
Balle,   -1789,     754,    -394,Decon,   -1831,     766,    -264
Balle,   -1789,     754,    -394,Aufay,   -1760,     715,    -392
Balle,   -1789,     754,    -394,Vylade,   -1803,     558,    -262
Decon,   -1831,     766,    -264,Sharuveil,   -1945,     748,    -234
Grinacanne,   -1951,     560,    -344,Adreland,   -1836,     541,    -341
Grinacanne,   -1951,     560,    -344,Erme,   -1972,     582,    -304
Grinacanne,   -1951,     560,    -344,Renyn,   -2023,     437,    -286
Metserel,   -1920,     687,    -426,Erme,   -1972,     582,    -304
Metserel,   -1920,     687,    -426,Seyllin,   -2083,     743,    -478
Sharuveil,   -1945,     748,    -234,Nausschie,   -2019,     568,    -234
Adreland,   -1836,     541,    -341,Adiere,   -1750,     583,    -447
Adreland,   -1836,     541,    -341,Mattere,   -1796,     316,    -324
Erme,   -1972,     582,    -304,Botane,   -1927,     517,    -268
Erme,   -1972,     582,    -304,Nausschie,   -2019,     568,    -234
Erme,   -1972,     582,    -304,Villore,   -2239,     335,    -573
Aufay,   -1760,     715,    -392,Deltole,   -1600,     565,    -426
Iyen-Oursta,   -1529,     580,    -955,Faurent,   -1556,     504,    -803
Iyen-Oursta,   -1529,     580,    -955,Ignoitton,   -1607,     419,    -783
Faurent,   -1556,     504,    -803,Ambeke,   -1544,     495,    -750
Faurent,   -1556,     504,    -803,Carrou,   -1603,     421,    -793
Faurent,   -1556,     504,    -803,Direrie,   -1641,     550,    -782
Ambeke,   -1544,     495,    -750,Olettiers,   -1590,     317,    -616
Ambeke,   -1544,     495,    -750,Crielere,   -1517,     348,    -666
Carrou,   -1603,     421,    -793,Direrie,   -1641,     550,    -782
Carrou,   -1603,     421,    -793,Ignoitton,   -1607,     419,    -783
Carrou,   -1603,     421,    -793,Bamiette,   -1711,     403,    -729
Ardene,   -1713,     340,     -30,Boillair,   -1744,     324,      10
Ardene,   -1713,     340,     -30,Ney,   -1717,     332,      53
Ardene,   -1713,     340,     -30,Adrallezoen,   -1846,     560,      21
Ardene,   -1713,     340,     -30,Ardallabier,   -1722,     330,    -131
Boillair,   -1744,     324,      10,Ney,   -1717,     332,      53
Ney,   -1717,     332,      53,Fasse,   -1716,     313,      86
Ney,   -1717,     332,      53,Ala,   -1748,     357,      98
Fasse,   -1716,     313,      86,Ala,   -1748,     357,      98
Fasse,   -1716,     313,      86,Stegette,   -1615,     319,     -51
Ala,   -1748,     357,      98,Gratesier,   -1742,     436,     126
Gratesier,   -1742,     436,     126,Schoorasana,   -1790,     495,     144
Gratesier,   -1742,     436,     126,Saidusairos,   -1635,     -96,     216
Schoorasana,   -1790,     495,     144,Mormelot,   -2072,    -130,     -23
Vylade,   -1803,     558,    -262,Auvergne,   -1857,     493,    -237
Vylade,   -1803,     558,    -262,Dodixie,   -1876,     532,    -277
Vylade,   -1803,     558,    -262,Eglennaert,   -1749,     531,    -295
Vylade,   -1803,     558,    -262,Ainaille,   -1761,     469,    -202
Vylade,   -1803,     558,    -262,Blameston,   -1820,     413,    -238
Auvergne,   -1857,     493,    -237,Aunia,   -1904,     499,    -199
Auvergne,   -1857,     493,    -237,Agrallarier,   -1901,     525,    -239
Auvergne,   -1857,     493,    -237,Dodixie,   -1876,     532,    -277
Auvergne,   -1857,     493,    -237,Botane,   -1927,     517,    -268
Auvergne,   -1857,     493,    -237,Odotte,   -1847,     493,    -217
Aunia,   -1904,     499,    -199,Agrallarier,   -1901,     525,    -239
Aunia,   -1904,     499,    -199,Botane,   -1927,     517,    -268
Agrallarier,   -1901,     525,    -239,Dodixie,   -1876,     532,    -277
Agrallarier,   -1901,     525,    -239,Eglennaert,   -1749,     531,    -295
Agrallarier,   -1901,     525,    -239,Botane,   -1927,     517,    -268
Dodixie,   -1876,     532,    -277,Botane,   -1927,     517,    -268
Dodixie,   -1876,     532,    -277,Athinard,   -1861,     342,    -250
Dodixie,   -1876,     532,    -277,Meves,   -1841,     324,    -282
Eglennaert,   -1749,     531,    -295,Botane,   -1927,     517,    -268
Eglennaert,   -1749,     531,    -295,Bourynes,   -1662,     445,    -270
Botane,   -1927,     517,    -268,Ourapheh,   -2264,     356,    -321
Pulin,   -1682,     173,    -169,Foves,   -1705,     240,    -140
Pulin,   -1682,     173,    -169,Misneden,   -1638,     189,    -233
Pulin,   -1682,     173,    -169,Basgerin,   -1604,     138,    -148
Pulin,   -1682,     173,    -169,Chelien,   -1667,     300,    -193
Pulin,   -1682,     173,    -169,Jaschercis,   -1816,     163,    -137
Foves,   -1705,     240,    -140,Alles,   -1698,     305,    -217
Foves,   -1705,     240,    -140,Chelien,   -1667,     300,    -193
Alles,   -1698,     305,    -217,Chelien,   -1667,     300,    -193
Alles,   -1698,     305,    -217,Alillere,   -1629,     385,    -292
Chelien,   -1667,     300,    -193,Mirilene,   -1664,     374,    -197
Trosquesere,   -2079,     460,    -228,Ansone,   -2126,     454,    -176
Trosquesere,   -2079,     460,    -228,Nausschie,   -2019,     568,    -234
Trosquesere,   -2079,     460,    -228,Duripant,   -2127,     522,    -285
Ansone,   -2126,     454,    -176,Dunraelare,   -2091,     426,    -124
Dunraelare,   -2091,     426,    -124,Inghenges,   -2044,     415,    -136
Dunraelare,   -2091,     426,    -124,Estene,   -2010,     392,    -147
Dunraelare,   -2091,     426,    -124,Stayme,   -2073,     389,     -60
Dunraelare,   -2091,     426,    -124,Assiettes,   -2093,     501,    -128
Nausschie,   -2019,     568,    -234,Gallareue,   -1975,     569,    -220
Inghenges,   -2044,     415,    -136,Estene,   -2010,     392,    -147
Inghenges,   -2044,     415,    -136,Stayme,   -2073,     389,     -60
Parchanier,   -1632,     484,    -482,Fluekele,   -1576,     449,    -459
Parchanier,   -1632,     484,    -482,Augnais,   -1570,     520,    -390
Parchanier,   -1632,     484,    -482,Doussivitte,   -1661,     417,    -406
Fluekele,   -1576,     449,    -459,Alsottobier,   -1535,     390,    -444
Fluekele,   -1576,     449,    -459,Jolia,   -1551,     499,    -455
Alsottobier,   -1535,     390,    -444,Audaerne,   -1507,     354,    -441
Jolia,   -1551,     499,    -455,Augnais,   -1570,     520,    -390
Jolia,   -1551,     499,    -455,Barmalie,   -1506,     413,    -428
Augnais,   -1570,     520,    -390,Deltole,   -1600,     565,    -426
Augnais,   -1570,     520,    -390,Audaerne,   -1507,     354,    -441
Deltole,   -1600,     565,    -426,Colelie,   -1588,     567,    -478
Dodenvale,   -1691,     467,    -542,Olettiers,   -1590,     317,    -616
Dodenvale,   -1691,     467,    -542,Chainelant,   -1778,     516,    -508
Dodenvale,   -1691,     467,    -542,Sileperer,   -1654,     428,    -568
Olettiers,   -1590,     317,    -616,Artisine,   -1660,     370,    -665
Olettiers,   -1590,     317,    -616,Crielere,   -1517,     348,    -666
Artisine,   -1660,     370,    -665,Bamiette,   -1711,     403,    -729
Chainelant,   -1778,     516,    -508,Unel,   -1809,     475,    -501
Crielere,   -1517,     348,    -666,Rancer,   -1490,     299,    -660
Jel,   -1639,     371,    -132,Egghelende,   -1562,     302,    -128
Jel,   -1639,     371,    -132,Ation,   -1591,     355,    -180
Jel,   -1639,     371,    -132,Ardallabier,   -1722,     330,    -131
Egghelende,   -1562,     302,    -128,Odette,   -1596,     282,    -122
Egghelende,   -1562,     302,    -128,Ation,   -1591,     355,    -180
Egghelende,   -1562,     302,    -128,Aliette,   -1539,     367,     -51
Egghelende,   -1562,     302,    -128,Aurcel,   -1575,     292,    -242
Odette,   -1596,     282,    -122,Stegette,   -1615,     319,     -51
Stegette,   -1615,     319,     -51,Ravarin,   -1587,     273,     -22
Stegette,   -1615,     319,     -51,Aliette,   -1539,     367,     -51
Brapelille,   -1698,     467,    -133,Bawilan,   -1760,     477,     -11
Brapelille,   -1698,     467,    -133,Brybier,   -1697,     505,    -101
Brapelille,   -1698,     467,    -133,Adrallezoen,   -1846,     560,      21
Brapelille,   -1698,     467,    -133,Fricoure,   -1702,     400,    -183
Brapelille,   -1698,     467,    -133,Caretyn,   -1730,     433,    -181
Brapelille,   -1698,     467,    -133,Ardallabier,   -1722,     330,    -131
Bawilan,   -1760,     477,     -11,Atier,   -1811,     469,     -46
Bawilan,   -1760,     477,     -11,Archee,   -1763,     567,      10
Atier,   -1811,     469,     -46,Croleur,   -1828,     458,       0
Archee,   -1763,     567,      10,Adrallezoen,   -1846,     560,      21
Doussivitte,   -1661,     417,    -406,Stetille,   -1742,     435,    -356
Doussivitte,   -1661,     417,    -406,Abenync,   -1611,     358,    -338
Doussivitte,   -1661,     417,    -406,Mattere,   -1796,     316,    -324
Unel,   -1809,     475,    -501,Auberulle,   -1804,     581,    -454
Unel,   -1809,     475,    -501,Tennen,   -1848,     549,    -551
Claysson,   -1756,     375,    -320,Stetille,   -1742,     435,    -356
Claysson,   -1756,     375,    -320,Harerget,   -1738,     270,    -272
Claysson,   -1756,     375,    -320,Oirtlair,   -1726,     375,    -340
Auberulle,   -1804,     581,    -454,Adiere,   -1750,     583,    -447
Adiere,   -1750,     583,    -447,Stetille,   -1742,     435,    -356
Stetille,   -1742,     435,    -356,Olelon,   -1772,     435,    -376
Alillere,   -1629,     385,    -292,Abenync,   -1611,     358,    -338
Alillere,   -1629,     385,    -292,Pozirblant,   -1597,     379,    -274
Alillere,   -1629,     385,    -292,Bourynes,   -1662,     445,    -270
Alillere,   -1629,     385,    -292,Aurcel,   -1575,     292,    -242
Alillere,   -1629,     385,    -292,Aymaerne,   -1633,     469,    -304
Pozirblant,   -1597,     379,    -274,Bourynes,   -1662,     445,    -270
Pozirblant,   -1597,     379,    -274,Aurcel,   -1575,     292,    -242
Bourynes,   -1662,     445,    -270,Aymaerne,   -1633,     469,    -304
Bourynes,   -1662,     445,    -270,Vittenyn,   -1675,     406,    -226
Bourynes,   -1662,     445,    -270,Ethernity,   -1816,     284,    -296
Rancer,   -1490,     299,    -660,Miroitem,   -1487,     235,    -718
Miroitem,   -1487,     235,    -718,Thelan,   -1449,     139,    -732
Miroitem,   -1487,     235,    -718,Lamadent,   -1443,     259,    -735
Miroitem,   -1487,     235,    -718,Otou,   -1414,     237,    -717
Thelan,   -1449,     139,    -732,Rorsins,   -1424,      -2,    -668
Lamadent,   -1443,     259,    -735,Otou,   -1414,     237,    -717
Assiettes,   -2093,     501,    -128,Goinard,   -2188,     633,    -104
Goinard,   -2188,     633,    -104,Raeghoscon,   -2130,     649,    -102
Goinard,   -2188,     633,    -104,Allipes,   -2227,     767,     -68
Raeghoscon,   -2130,     649,    -102,Lermireve,   -2168,     703,    -126
Allipes,   -2227,     767,     -68,Aetree,   -2174,     779,     -27
Lermireve,   -2168,     703,    -126,Angatalie,   -2091,    -176,    -113
Lermireve,   -2168,     703,    -126,Palmon,   -2138,      75,    -327
Aetree,   -2174,     779,     -27,Esmes,   -2279,     870,      52
Esmes,   -2279,     870,      52,Basan,   -2273,     653,     134
Vittenyn,   -1675,     406,    -226,Mirilene,   -1664,     374,    -197
Vittenyn,   -1675,     406,    -226,Pucherie,   -1648,     419,    -202
Vittenyn,   -1675,     406,    -226,Fricoure,   -1702,     400,    -183
Vittenyn,   -1675,     406,    -226,Trossere,   -1705,     406,    -236
Fricoure,   -1702,     400,    -183,Caretyn,   -1730,     433,    -181
Caretyn,   -1730,     433,    -181,Ainaille,   -1761,     469,    -202
Konola,   -1316,     993,   -1470,Isaziwa,   -1315,     936,   -1432
Konola,   -1316,     993,   -1470,Eitu,   -1292,    1045,   -1492
Inoue,   -1296,     908,   -1502,Isaziwa,   -1315,     936,   -1432
Inoue,   -1296,     908,   -1502,Erila,   -1258,     939,   -1546
Isaziwa,   -1315,     936,   -1432,Oiniken,   -1302,     899,   -1408
Eitu,   -1292,    1045,   -1492,Horkkisen,   -1281,    1056,   -1530
Eitu,   -1292,    1045,   -1492,Erila,   -1258,     939,   -1546
Ohvosamon,   -1447,     636,   -1391,Auviken,   -1350,     684,   -1355
Ohvosamon,   -1447,     636,   -1391,Jeras,   -1477,     504,   -1421
Auviken,   -1350,     684,   -1355,Oijamon,   -1300,     660,   -1344
Auviken,   -1350,     684,   -1355,Kakki,   -1315,     756,   -1328
Auviken,   -1350,     684,   -1355,Kausaaja,   -1329,     797,   -1401
Saikanen,   -1262,     636,   -1275,Oijamon,   -1300,     660,   -1344
Saikanen,   -1262,     636,   -1275,Kakki,   -1315,     756,   -1328
Oijamon,   -1300,     660,   -1344,Jeras,   -1477,     504,   -1421
Jeras,   -1477,     504,   -1421,Usi,   -1543,     521,   -1418
Kausaaja,   -1329,     797,   -1401,Kaimon,   -1267,     848,   -1401
Kausaaja,   -1329,     797,   -1401,Ahynada,   -1318,     890,   -1318
Oiniken,   -1302,     899,   -1408,Kaimon,   -1267,     848,   -1401
Oiniken,   -1302,     899,   -1408,Ahynada,   -1318,     890,   -1318
Oiniken,   -1302,     899,   -1408,Aikoro,   -1375,     878,   -1425
Kaimon,   -1267,     848,   -1401,Alikara,   -1465,     792,   -1429
Ahynada,   -1318,     890,   -1318,Paara,   -1282,     890,   -1294
Ahynada,   -1318,     890,   -1318,Komo,   -1330,     987,   -1309
Aikoro,   -1375,     878,   -1425,Alikara,   -1465,     792,   -1429
Usi,   -1543,     521,   -1418,Ishomilken,   -1682,     476,   -1418
Ishomilken,   -1682,     476,   -1418,Nikkishina,   -1682,     508,   -1450
Ishomilken,   -1682,     476,   -1418,Uuna,   -1753,     496,   -1308
Nikkishina,   -1682,     508,   -1450,Hasama,   -1695,     426,   -1487
Uuna,   -1753,     496,   -1308,Manjonakko,   -1780,     487,   -1330
Manjonakko,   -1780,     487,   -1330,Mushikegi,   -1864,     778,   -1380
Kassigainen,   -1958,     474,    -473,Yashunen,   -1918,     539,    -570
Kassigainen,   -1958,     474,    -473,Hatakani,   -1928,     490,    -548
Kassigainen,   -1958,     474,    -473,Algogille,   -1988,     410,    -336
Kassigainen,   -1958,     474,    -473,Synchelle,   -2026,     499,    -399
Yashunen,   -1918,     539,    -570,Tennen,   -1848,     549,    -551
Yashunen,   -1918,     539,    -570,Hatakani,   -1928,     490,    -548
Yashunen,   -1918,     539,    -570,Jolevier,   -1966,     551,    -635
Tennen,   -1848,     549,    -551,Hatakani,   -1928,     490,    -548
Tennen,   -1848,     549,    -551,Iivinen,   -1815,     492,    -688
Hatakani,   -1928,     490,    -548,Sivala,   -1744,     596,    -742
Sivala,   -1744,     596,    -742,Iivinen,   -1815,     492,    -688
Sivala,   -1744,     596,    -742,Kubinen,   -1726,     741,    -822
Sivala,   -1744,     596,    -742,Uedama,   -1647,     710,    -829
Kubinen,   -1726,     741,    -822,Uedama,   -1647,     710,    -829
Kubinen,   -1726,     741,    -822,Enderailen,   -1715,     744,    -883
Uedama,   -1647,     710,    -829,Ikao,   -1473,     890,    -868
Uedama,   -1647,     710,    -829,Haatomo,   -1590,     667,    -840
Uedama,   -1647,     710,    -829,Juunigaishi,   -1526,     772,    -807
Enderailen,   -1715,     744,    -883,Tunudan,   -1743,     779,    -908
Enderailen,   -1715,     744,    -883,Rairomon,   -1606,     783,    -934
Tunudan,   -1743,     779,    -908,Kulelen,   -1733,     757,    -974
Kulelen,   -1733,     757,    -974,Hogimo,   -1653,     896,   -1028
Kulelen,   -1733,     757,    -974,Yria,   -1739,     716,   -1020
Rairomon,   -1606,     783,    -934,Huttaken,   -1586,     882,    -946
Hogimo,   -1653,     896,   -1028,Huttaken,   -1586,     882,    -946
Hogimo,   -1653,     896,   -1028,Venilen,   -1688,     812,   -1084
Huttaken,   -1586,     882,    -946,Halaima,   -1473,     939,   -1006
Paara,   -1282,     890,   -1294,Annaro,   -1244,     847,   -1243
Paara,   -1282,     890,   -1294,Muvolailen,   -1275,     975,   -1271
Annaro,   -1244,     847,   -1243,Isutaka,   -1211,     771,   -1244
Annaro,   -1244,     847,   -1243,Muvolailen,   -1275,     975,   -1271
Isutaka,   -1211,     771,   -1244,Tasabeshi,   -1174,     706,   -1222
Tasabeshi,   -1174,     706,   -1222,Ono,   -1143,     651,   -1214
Halaima,   -1473,     939,   -1006,Kamio,   -1471,     857,    -942
Halaima,   -1473,     939,   -1006,Sankkasen,   -1423,     977,   -1068
Kamio,   -1471,     857,    -942,Ikao,   -1473,     890,    -868
Kamio,   -1471,     857,    -942,Kaaputenen,   -1381,     660,    -753
Sankkasen,   -1423,     977,   -1068,Tintoh,   -1395,     894,   -1076
Sankkasen,   -1423,     977,   -1068,Waira,   -1430,    1081,   -1116
Tintoh,   -1395,     894,   -1076,Santola,   -1338,     881,   -1069
Santola,   -1338,     881,   -1069,Ikao,   -1473,     890,    -868
Ikao,   -1473,     890,    -868,Waskisen,   -1348,     875,    -861
Ikao,   -1473,     890,    -868,Irjunen,   -1361,     981,    -896
Ikao,   -1473,     890,    -868,Juunigaishi,   -1526,     772,    -807
Waira,   -1430,    1081,   -1116,Uotila,   -1401,    1115,   -1199
Inaro,   -1358,     780,    -824,Kaaputenen,   -1381,     660,    -753
Inaro,   -1358,     780,    -824,Waskisen,   -1348,     875,    -861
Inaro,   -1358,     780,    -824,Sirppala,   -1376,     781,    -862
Kaaputenen,   -1381,     660,    -753,Niarja,   -1844,     494,     248
Waskisen,   -1348,     875,    -861,Irjunen,   -1361,     981,    -896
Sirppala,   -1376,     781,    -862,Anttiri,   -1447,     801,    -813
Sirppala,   -1376,     781,    -862,Urhinichi,   -1386,     781,    -832
Irjunen,   -1361,     981,    -896,Inari,   -1320,     972,    -833
Yria,   -1739,     716,   -1020,Oshaima,   -1763,     666,    -992
Yria,   -1739,     716,   -1020,Kaunokka,   -1755,     808,   -1055
Yria,   -1739,     716,   -1020,Oisio,   -1711,     663,    -995
Oshaima,   -1763,     666,    -992,Hysera,   -1800,     639,    -960
Oshaima,   -1763,     666,    -992,Oisio,   -1711,     663,    -995
Hysera,   -1800,     639,    -960,Oisio,   -1711,     663,    -995
Hysera,   -1800,     639,    -960,Hasmijaala,   -1856,     650,   -1018
Kaunokka,   -1755,     808,   -1055,Venilen,   -1688,     812,   -1084
Haatomo,   -1590,     667,    -840,Suroken,   -1521,     720,    -839
Suroken,   -1521,     720,    -839,Kusomonmon,   -1474,     735,    -870
Suroken,   -1521,     720,    -839,Juunigaishi,   -1526,     772,    -807
Suroken,   -1521,     720,    -839,Anttiri,   -1447,     801,    -813
Juunigaishi,   -1526,     772,    -807,Isikesu,   -1475,     722,    -762
Juunigaishi,   -1526,     772,    -807,Anttiri,   -1447,     801,    -813
Isikesu,   -1475,     722,    -762,Anttiri,   -1447,     801,    -813
Hasmijaala,   -1856,     650,   -1018,Nagamanen,   -1887,     672,   -1044
Nagamanen,   -1887,     672,   -1044,Oto,   -1823,     733,   -1078
Nagamanen,   -1887,     672,   -1044,Sujarento,   -1893,     706,   -1102
Nagamanen,   -1887,     672,   -1044,Deven,   -2034,     408,    -821
Sujarento,   -1893,     706,   -1102,Eranakko,   -1869,     626,   -1081
Sujarento,   -1893,     706,   -1102,Onatoh,   -1909,     702,   -1116
Sujarento,   -1893,     706,   -1102,Tama,   -1937,     775,   -1127
Eranakko,   -1869,     626,   -1081,Onatoh,   -1909,     702,   -1116
Onatoh,   -1909,     702,   -1116,Tannolen,   -1899,     659,   -1146
Tannolen,   -1899,     659,   -1146,Tierijev,   -2313,     385,    -413
Tama,   -1937,     775,   -1127,Kedama,   -1909,     559,   -1201
Uotila,   -1401,    1115,   -1199,Isenairos,   -1385,    1071,   -1292
Isenairos,   -1385,    1071,   -1292,Saila,   -1449,    1063,   -1305
Isenairos,   -1385,    1071,   -1292,Oichiya,   -1362,    1040,   -1326
Saila,   -1449,    1063,   -1305,Aramachi,   -1485,    1210,   -1343
Aramachi,   -1485,    1210,   -1343,Laah,   -1419,    1063,   -1335
Oichiya,   -1362,    1040,   -1326,Motsu,   -1360,     987,   -1339
Oichiya,   -1362,    1040,   -1326,Komo,   -1330,     987,   -1309
Oichiya,   -1362,    1040,   -1326,Laah,   -1419,    1063,   -1335
Motsu,   -1360,     987,   -1339,Laah,   -1419,    1063,   -1335
N-JK02,    1436,     437,   -1018,XTJ-5Q,    1468,     309,   -1143
N-JK02,    1436,     437,   -1018,L-GY1B,    1385,     501,    -974
JT2I-7,    1485,     224,   -1116,XTJ-5Q,    1468,     309,   -1143
XTJ-5Q,    1468,     309,   -1143,1-KCSA,    1450,     300,   -1198
1-KCSA,    1450,     300,   -1198,UJXC-B,    1466,     178,   -1244
1-KCSA,    1450,     300,   -1198,F48K-D,    1485,     229,   -1251
UJXC-B,    1466,     178,   -1244,UDVW-O,    1387,     147,   -1257
UJXC-B,    1466,     178,   -1244,F48K-D,    1485,     229,   -1251
F48K-D,    1485,     229,   -1251,FB5U-I,    1524,     227,   -1239
FBH-JN,    1413,     732,    -996,BVRQ-O,    1355,     687,   -1011
FBH-JN,    1413,     732,    -996,SH6X-F,    1447,     806,    -960
FBH-JN,    1413,     732,    -996,B1UE-J,    1423,     695,   -1024
BVRQ-O,    1355,     687,   -1011,QX-4HO,    1336,     750,    -979
QX-4HO,    1336,     750,    -979,LS3-HP,    1269,     688,    -966
LS3-HP,    1269,     688,    -966,6V-D0E,    1259,     631,    -973
SG-3HY,    1401,     665,    -666,A-YB15,    1346,     539,    -642
SG-3HY,    1401,     665,    -666,QZX-L9,    1427,     697,    -609
SG-3HY,    1401,     665,    -666,G-KCFT,    1411,     690,    -763
AU2V-J,    1376,     710,    -567,SY-0AM,    1447,     723,    -533
AU2V-J,    1376,     710,    -567,QZX-L9,    1427,     697,    -609
